Shape,1k Real 1,1k Real 2,1k Real 3,1k Img 1,1k Img 2,1k Img 3,2k Real 1,2k Real 2,2k Real 3,2k Img 1,2k Img 2,2k Img 3
Structural Steel Cylinder,0.320524149,0.328865173,0.34568109,-0.593864213,-0.591258931,-0.585571974,-0.801002381,-0.822648667,-0.867539974,-0.257895645,-0.277030899,-0.320704462
Structural Steel Cylinder,0.319569638,0.330391363,0.345096391,-0.594155912,-0.590771437,-0.585785803,-0.798551063,-0.82671771,-0.866045435,-0.255786185,-0.280740372,-0.319062228
Structural Steel Cylinder,0.3187414,0.331928956,0.344362588,-0.594386522,-0.590254028,-0.586029808,-0.796427189,-0.830830829,-0.864120072,-0.254119461,-0.284627239,-0.317079797
Structural Steel Cylinder,0.3180939,0.333519198,0.343525901,-0.594630467,-0.589782612,-0.586359021,-0.794587979,-0.834697729,-0.861613617,-0.252618442,-0.288672125,-0.314805053
Structural Steel Cylinder,0.317563163,0.335048656,0.342526362,-0.594795593,-0.589286872,-0.586720376,-0.793202793,-0.838680922,-0.858844754,-0.251443694,-0.292529525,-0.312126411
Structural Steel Cylinder,0.317188119,0.336539063,0.341414181,-0.594880612,-0.588764919,-0.587081443,-0.792219167,-0.842544849,-0.855835057,-0.250622764,-0.296134234,-0.308989453
Structural Steel Cylinder,0.316979816,0.337976969,0.340197841,-0.594939379,-0.588276149,-0.587499751,-0.791660859,-0.846358546,-0.852561896,-0.25014396,-0.299870003,-0.305727618
Structural Steel Cylinder,0.316930647,0.339353756,0.338887264,-0.594959355,-0.587807687,-0.587956247,-0.791485592,-0.84997044,-0.84905273,-0.250048488,-0.303434282,-0.302295631
Structural Steel Cylinder,0.317030965,0.340626888,0.33749096,-0.594938605,-0.587379976,-0.588442866,-0.791802549,-0.85351611,-0.845416051,-0.250221085,-0.307093402,-0.298816408
Structural Steel Cylinder,0.317257096,0.341758229,0.335995746,-0.594818426,-0.586923857,-0.588902356,-0.792499025,-0.857060325,-0.841746842,-0.250772149,-0.309975378,-0.294872309
Structural Steel Cylinder,0.317693206,0.342839934,0.334497494,-0.594693964,-0.586550887,-0.589409763,-0.793644865,-0.859935545,-0.837797192,-0.251755097,-0.312940003,-0.291065164
Structural Steel Cylinder,0.318272456,0.343798811,0.332963911,-0.594541735,-0.586230624,-0.58992994,-0.795146636,-0.862621123,-0.833790665,-0.252954179,-0.31551505,-0.287331958
Structural Steel Cylinder,0.319043297,0.344682547,0.331473483,-0.594370937,-0.585977177,-0.590474245,-0.796963612,-0.864255729,-0.829393367,-0.254357748,-0.317521591,-0.283388976
Structural Steel Cylinder,0.319863529,0.34529925,0.329872919,-0.594066304,-0.585704105,-0.590938482,-0.799271374,-0.866645806,-0.825578179,-0.256407067,-0.319648779,-0.279693551
Structural Steel Cylinder,0.320848285,0.345811088,0.328338694,-0.593751052,-0.585500911,-0.591414506,-0.801840379,-0.868023334,-0.821548041,-0.258642722,-0.321201476,-0.275925184
Structural Steel Cylinder,0.321959881,0.346184241,0.326850219,-0.593409227,-0.585362371,-0.591883827,-0.804748145,-0.86910961,-0.817598246,-0.261112837,-0.32221259,-0.272456288
Structural Steel Cylinder,0.32322207,0.346468813,0.325459319,-0.593070175,-0.585327798,-0.592371479,-0.807791499,-0.869228191,-0.813742055,-0.264025246,-0.323072487,-0.26920126
Structural Steel Cylinder,0.324540602,0.346532123,0.324097614,-0.592644204,-0.585290412,-0.592783678,-0.811177007,-0.869273151,-0.810126167,-0.266908837,-0.323087652,-0.265909497
Structural Steel Cylinder,0.325924632,0.34641971,0.322809106,-0.592207085,-0.585327895,-0.593174189,-0.814803877,-0.86898729,-0.806776869,-0.270141869,-0.32278467,-0.262976189
Structural Steel Cylinder,0.327387805,0.346155345,0.321627496,-0.591747673,-0.585421626,-0.593542778,-0.818620188,-0.868286983,-0.803715634,-0.27356788,-0.322043489,-0.260312979
Structural Steel Cylinder,0.32887996,0.345713931,0.320542592,-0.591285148,-0.585593118,-0.59388445,-0.822590754,-0.867245362,-0.800971771,-0.27722526,-0.321026429,-0.257998776
Structural Steel Cylinder,0.330411468,0.345134377,0.319588717,-0.590789094,-0.585797546,-0.594173404,-0.826587428,-0.865739675,-0.798524943,-0.2808986,-0.319426558,-0.255926304
Structural Steel Cylinder,0.331927719,0.344350154,0.318733958,-0.590260866,-0.58602674,-0.594386898,-0.830869957,-0.86404563,-0.796448409,-0.284577183,-0.31724396,-0.253943487
Structural Steel Cylinder,0.333486513,0.343508389,0.318076536,-0.58975911,-0.586338136,-0.594602868,-0.834936362,-0.861774099,-0.79456032,-0.288336251,-0.31467697,-0.252452375
Structural Steel Cylinder,0.335011319,0.342509535,0.317545623,-0.589257281,-0.586688775,-0.594753724,-0.83890166,-0.859033135,-0.793249919,-0.292265838,-0.312000509,-0.25133331
Structural Steel Cylinder,0.336549898,0.341467412,0.31721617,-0.588787638,-0.58711958,-0.59492447,-0.842491514,-0.855625369,-0.79212423,-0.295723364,-0.308984007,-0.250361042
Structural Steel Cylinder,0.338001879,0.340249,0.317010002,-0.588297453,-0.587543319,-0.59498415,-0.846370957,-0.852414607,-0.791547091,-0.299548519,-0.305672311,-0.249951716
Structural Steel Cone,-0.087647249,-0.087284052,-0.150784548,-0.120696631,-0.122173296,0.051548453,-0.179845043,-0.181138223,-0.099962712,0.196896511,0.196125472,0.054001513
Structural Steel Cone,-0.056583591,-0.055924146,-0.161640493,-0.160614437,-0.161526827,-0.018427307,-0.209457171,-0.210457215,-0.098037727,0.185701209,0.183367994,0.131296114
Structural Steel Cone,-0.018252252,-0.016759497,-0.153121062,-0.192797765,-0.193862342,-0.084129983,-0.215893423,-0.215918183,-0.123119349,0.151115696,0.149450905,0.189131127
Structural Steel Cone,0.029579466,0.029752008,-0.124596985,-0.215061,-0.21652534,-0.144660814,-0.189619315,-0.188369677,-0.164983678,0.112951922,0.112278415,0.211485808
Structural Steel Cone,0.070203181,0.070430342,-0.082031304,-0.231040938,-0.232405022,-0.192445796,-0.135555261,-0.134483264,-0.199474134,0.095133362,0.094531781,0.201170861
Structural Steel Cone,0.100874635,0.102586937,-0.034920395,-0.247425198,-0.248065414,-0.22955467,-0.071188716,-0.070117295,-0.208840962,0.098130451,0.099199008,0.17072206
Structural Steel Cone,0.128997368,0.12961223,0.024601325,-0.248276418,-0.249405509,-0.256756673,-0.013041529,-0.01343105,-0.192381702,0.105490292,0.104561519,0.136771942
Structural Steel Cone,0.144492301,0.14547497,0.081450695,-0.251363208,-0.253118614,-0.277646113,0.035931607,0.036363182,-0.156873569,0.088054318,0.086632572,0.114344484
Structural Steel Cone,0.144532138,0.146507894,0.136175937,-0.244676189,-0.246307581,-0.289160794,0.085940572,0.085993567,-0.116764665,0.021326212,0.017941429,0.105693659
Structural Steel Cone,0.130606764,0.129989424,0.183482389,-0.223441058,-0.223340872,-0.287341631,0.147847769,0.148039781,-0.085537784,-0.109669155,-0.113885815,0.090573067
Structural Steel Cone,0.094808972,0.092787855,0.207524075,-0.216102584,-0.217575974,-0.300684007,0.225360463,0.224840389,-0.064858837,-0.294683519,-0.303052352,0.056023514
Structural Steel Cone,0.04408501,0.045073762,0.222343636,-0.176558356,-0.172107779,-0.288023597,0.307911445,0.308593272,-0.038595736,-0.51378434,-0.520710565,-0.042909814
Structural Steel Cone,-0.00924194,-0.009545014,0.226044985,-0.109197251,-0.108749102,-0.258489154,0.366080377,0.365088118,0.013191896,-0.720491116,-0.726991921,-0.211124488
Structural Steel Cone,-0.067888514,-0.066444524,0.214765499,-0.029806948,-0.03335451,-0.221414017,0.356185508,0.355344061,0.093764046,-0.874538206,-0.879079595,-0.427526335
Structural Steel Cone,-0.127921711,-0.127672572,0.184583462,0.053070223,0.057233802,-0.177215078,0.256180418,0.248687769,0.177549044,-0.941752873,-0.941321104,-0.645260959
Structural Steel Cone,-0.190243355,-0.188287809,0.138692402,0.153735947,0.155169125,-0.11534688,0.073049768,0.063284281,0.229979485,-0.909491121,-0.907660072,-0.835408682
Structural Steel Cone,-0.246927225,-0.243887486,0.086119881,0.262080483,0.268759579,-0.020268529,-0.141153753,-0.150147138,0.213977659,-0.786657368,-0.781633473,-0.951776074
Structural Steel Cone,-0.298218045,-0.297145039,0.025575718,0.363078158,0.365674041,0.08482237,-0.306349117,-0.311411564,0.098689007,-0.611901359,-0.606016616,-0.965822953
Structural Steel Cone,-0.354104325,-0.353194459,-0.028943371,0.435633389,0.439584416,0.198339607,-0.350013064,-0.34956321,-0.091151317,-0.435071886,-0.430069553,-0.877308477
Structural Steel Cone,-0.421321597,-0.420631049,-0.089470064,0.473713614,0.475414946,0.308023406,-0.248471422,-0.243731223,-0.296252986,-0.30849499,-0.305607612,-0.707263128
Structural Steel Cone,-0.50929596,-0.509878279,-0.149710159,0.460125677,0.458246676,0.406680431,-0.03399978,-0.026953566,-0.432950824,-0.262299376,-0.262043254,-0.518117509
Structural Steel Cone,-0.633482452,-0.634727236,-0.221638671,0.387603547,0.384146343,0.477696494,0.185424359,0.196316734,-0.433115274,-0.29504741,-0.295869992,-0.362833559
Structural Steel Cone,-0.794676597,-0.798015906,-0.313264915,0.248959261,0.244840971,0.507296865,0.318876308,0.327486217,-0.279671501,-0.369875387,-0.370304064,-0.297460758
Structural Steel Cone,-0.993000841,-0.999699923,-0.433038586,0.060421772,0.053499391,0.476239571,0.301110104,0.303908255,-0.037953186,-0.445880626,-0.446459369,-0.336484802
Structural Steel Cone,-1.228134991,-1.235269166,-0.590128585,-0.163648673,-0.169773603,0.378997797,0.149513572,0.146004677,0.182770018,-0.490759561,-0.489940236,-0.456433429
Structural Steel Cone,-1.457837461,-1.465830548,-0.786168982,-0.41939074,-0.426632433,0.211715467,-0.058309375,-0.059169495,0.287845081,-0.498336117,-0.495206915,-0.595789311
Structural Steel Cone,-1.701743897,-1.709752191,-1.028474346,-0.637831962,-0.64612231,0.000284202,-0.235856363,-0.238801621,0.220920011,-0.48288502,-0.480814901,-0.701305673
Structural Steel Cone,-1.889147732,-1.896304439,-1.289603473,-0.833256974,-0.84193992,-0.254783194,-0.33405194,-0.335827622,0.038370938,-0.470415636,-0.469176773,-0.729097277
Structural Steel Cone,-2.031199249,-2.036115751,-1.574354592,-0.950835827,-0.956736806,-0.512653977,-0.366998206,-0.366945009,-0.174852029,-0.47341406,-0.472585037,-0.690024446
Structural Steel Cone,-2.076308062,-2.079179336,-1.828669929,-1.001774705,-1.004941161,-0.763448911,-0.375450458,-0.373561149,-0.317026057,-0.495704205,-0.493770276,-0.605373109
Structural Steel Cone,-2.018888657,-2.018797586,-2.018784041,-0.978989249,-0.976581088,-0.978897207,-0.367068217,-0.36696143,-0.366195601,-0.524212255,-0.522293754,-0.522846623
Structural Steel Cone,-1.90719703,-1.904655424,-2.162529902,-0.845378622,-0.842344303,-1.092186455,-0.347232696,-0.344848023,-0.365483155,-0.564139056,-0.563821467,-0.468780171
Structural Steel Cone,-1.709547496,-1.705940654,-2.193272646,-0.664899803,-0.657928398,-1.13490534,-0.260080799,-0.252457759,-0.35624945,-0.603729329,-0.603052099,-0.452038577
Structural Steel Cone,-1.483870068,-1.477027911,-2.142623386,-0.427204579,-0.420159371,-1.068267865,-0.093798625,-0.088369987,-0.368884269,-0.627540367,-0.6303518,-0.479688634
Structural Steel Cone,-1.23366723,-1.227313589,-1.990993604,-0.186619753,-0.178390659,-0.926852269,0.11171024,0.117476803,-0.364474952,-0.617139474,-0.621036998,-0.542214981
Structural Steel Cone,-0.992191764,-0.987267436,-1.764781194,0.043037394,0.047793336,-0.720717661,0.276359873,0.27452976,-0.288240862,-0.556670365,-0.560860137,-0.626151597
Structural Steel Cone,-0.786240484,-0.782123376,-1.510067822,0.239263842,0.245595523,-0.460581905,0.310965924,0.303387479,-0.124197802,-0.45504144,-0.460082301,-0.702109499
Structural Steel Cone,-0.615079028,-0.611168566,-1.229801359,0.384726127,0.388090204,-0.192146052,0.190944231,0.181912708,0.088909915,-0.348871096,-0.349844031,-0.730007052
Structural Steel Cone,-0.487864534,-0.482462859,-0.970200692,0.462671039,0.467167241,0.055144462,-0.027243334,-0.038501672,0.250111978,-0.282469111,-0.283181016,-0.682719434
Structural Steel Cone,-0.390753828,-0.390528789,-0.737875725,0.484400858,0.483550233,0.258872816,-0.24539882,-0.256532443,0.278731641,-0.300148839,-0.300707978,-0.564663203
Structural Steel Cone,-0.323669162,-0.320218847,-0.545304863,0.455406084,0.45574955,0.408021811,-0.368362982,-0.371618523,0.145317836,-0.406757428,-0.4103908,-0.42274099
Structural Steel Cone,-0.266231666,-0.263702508,-0.398786352,0.381207081,0.379909064,0.492204388,-0.343738137,-0.343910316,-0.098310234,-0.577391815,-0.579874075,-0.3185319
Structural Steel Cone,-0.215758623,-0.213093714,-0.290081636,0.279436705,0.274433632,0.504862122,-0.190143153,-0.187209908,-0.327670246,-0.758960025,-0.761919023,-0.303127473
Structural Steel Cone,-0.163488214,-0.159884744,-0.205858989,0.17401789,0.167751622,0.467489086,0.022715624,0.026719509,-0.446800227,-0.89595464,-0.898640647,-0.392054742
Structural Steel Cone,-0.105774071,-0.103329432,-0.135030354,0.064980064,0.060736322,0.386190312,0.213189594,0.216821654,-0.410810772,-0.947234154,-0.947769305,-0.561953066
Structural Steel Cone,-0.051326892,-0.045925469,-0.076091576,-0.028130468,-0.025351854,0.286151499,0.328703536,0.329266281,-0.251695673,-0.896933716,-0.895963155,-0.753065167
Structural Steel Cone,0.007313431,0.010280103,-0.015832918,-0.113435946,-0.121672391,0.159770969,0.351563394,0.348882458,-0.041561772,-0.755068729,-0.752878486,-0.903456016
Structural Steel Cone,0.056209209,0.063649371,0.039967995,-0.156630109,-0.159509171,0.066335675,0.303140538,0.296240888,0.134425086,-0.554857488,-0.550109428,-0.971911587
Structural Steel Cone,0.108425944,0.111384589,0.102297044,-0.197894627,-0.20634767,-0.037071566,0.221683244,0.216621028,0.225653627,-0.335332311,-0.330185579,-0.935120568
Structural Steel Cone,0.131294509,0.135378106,0.149269901,-0.236108257,-0.240163539,-0.130694163,0.142780992,0.139292115,0.225728013,-0.136843975,-0.134025605,-0.796946348
Structural Steel Cone,0.151073387,0.151548931,0.191545675,-0.239288863,-0.242464282,-0.179651128,0.08067564,0.078972684,0.159710025,0.002515095,0.004797291,-0.597413415
Structural Steel Cone,0.145779515,0.149300334,0.217220591,-0.264063378,-0.263227932,-0.249908687,0.034420083,0.031835932,0.072001949,0.081117625,0.081984473,-0.369577761
Structural Steel Cone,0.133033102,0.134295824,0.227065988,-0.254220413,-0.253154198,-0.267278449,-0.011484883,-0.014423837,-0.004237258,0.104670579,0.104602118,-0.162542098
Structural Steel Cone,0.113076952,0.111860422,0.227270475,-0.241230568,-0.242943308,-0.274163955,-0.065908067,-0.068671197,-0.044905192,0.098093878,0.0989381,-0.018178118
Structural Steel Cone,0.074704661,0.0730924,0.203725677,-0.235030876,-0.236550231,-0.291271068,-0.128243343,-0.130398013,-0.07210123,0.095449243,0.095899741,0.069903875
Structural Steel Cone,0.032155956,0.030423727,0.16654107,-0.219708767,-0.220363351,-0.293649936,-0.183326491,-0.18477573,-0.093483291,0.112172764,0.113347858,0.104541117
Structural Steel Cone,-0.010679524,-0.011905283,0.120171813,-0.196393813,-0.196340781,-0.286373798,-0.215327442,-0.216048819,-0.12647741,0.143441169,0.144933751,0.110352613
Structural Steel Cone,-0.051281137,-0.054034516,0.065203614,-0.165319853,-0.16487134,-0.274327393,-0.213679017,-0.212737317,-0.165374188,0.179143733,0.180425172,0.119553473
Structural Steel Cone,-0.085260534,-0.086607448,0.010631184,-0.125293882,-0.124906399,-0.251971726,-0.183753455,-0.18277782,-0.19819726,0.198153785,0.198387154,0.143574607
Structural Steel Cone,-0.107416245,-0.109063815,-0.044231096,-0.07785115,-0.076840358,-0.221710548,-0.145826097,-0.144607509,-0.209661462,0.184601509,0.18368569,0.17779502
Structural Steel Cone,-0.116781157,-0.117870399,-0.092571356,-0.023935143,-0.021576883,-0.182612603,-0.115940671,-0.115253642,-0.191145188,0.14465517,0.142033126,0.205831857
Structural Steel Cone,-0.110333074,-0.111012848,-0.130111722,0.035723656,0.037342705,-0.135102729,-0.104771176,-0.105310966,-0.155216269,0.085779361,0.084024546,0.207774004
Structural Steel Cone,-0.080658619,-0.080685416,-0.156688427,0.102279946,0.10515442,-0.071107543,-0.111597607,-0.113285599,-0.11533385,0.032619555,0.030185915,0.177926779
Structural Steel Cone,-0.036119912,-0.033927903,-0.160032965,0.160344653,0.164268521,-0.002800047,-0.125381563,-0.125688708,-0.095340556,-0.01640921,-0.019196447,0.113610784
Structural Steel Cone,0.020490069,0.021047965,-0.14512525,0.21692308,0.218924143,0.068056676,-0.129923598,-0.131941161,-0.102730978,-0.058305815,-0.060299653,0.035408159
Structural Steel Cone,0.093989258,0.098792028,-0.105184123,0.262512947,0.264288635,0.144358553,-0.116454325,-0.119094069,-0.129622638,-0.100363799,-0.102810073,-0.043136328
Structural Steel Cone,0.178339412,0.180383604,-0.042128628,0.290359195,0.292555157,0.214827767,-0.08662878,-0.088589793,-0.16365406,-0.150497564,-0.1551268,-0.113935621
Structural Steel Cone,0.252015546,0.251743446,0.030154083,0.313103249,0.3150847,0.278914732,-0.052510253,-0.053747082,-0.197278168,-0.211222398,-0.216011473,-0.173539199
Structural Steel Cone,0.334050468,0.33940724,0.129418433,0.316231239,0.319498511,0.330808219,-0.010581062,-0.010974251,-0.205044717,-0.282372773,-0.288268984,-0.236602978
Structural Steel Cone,0.398968435,0.402834594,0.226792473,0.317812046,0.318825245,0.371046216,0.022391775,0.016217381,-0.199008669,-0.353092782,-0.355822474,-0.303426802
Structural Steel Cone,0.435953522,0.435997702,0.307890076,0.315904534,0.319774717,0.40001569,0.033969843,0.028819359,-0.182136064,-0.40807201,-0.412524497,-0.375960538
Structural Steel Cone,0.489584332,0.491138469,0.422430045,0.298884292,0.30311709,0.406952613,0.021231862,0.016935998,-0.157521745,-0.442703986,-0.444568943,-0.452049379
Structural Steel Cone,0.513891575,0.519932411,0.513338453,0.294835154,0.294806312,0.408418717,-0.012145818,-0.017659359,-0.139758469,-0.442309796,-0.443749012,-0.51325401
Structural Steel Cone,0.519122392,0.520469076,0.581829703,0.281761538,0.284461595,0.389385628,-0.060906747,-0.065048042,-0.138890246,-0.402808487,-0.401831319,-0.544139119
Structural Steel Cone,0.512771717,0.517769462,0.640772522,0.281632424,0.282536823,0.372657627,-0.103929969,-0.105684147,-0.152155765,-0.332437182,-0.330991978,-0.545652456
Structural Steel Cone,0.489128605,0.490738969,0.663709154,0.294507561,0.295515282,0.374964118,-0.111116734,-0.111538239,-0.179495133,-0.239078379,-0.235383254,-0.50093297
Structural Steel Cone,0.44976083,0.449185277,0.672132193,0.293285069,0.296339821,0.366385684,-0.0623265,-0.060462134,-0.213040515,-0.147727627,-0.143217394,-0.411500554
Structural Steel Cone,0.395156269,0.394698914,0.669402005,0.280029174,0.280790341,0.358472812,0.04455432,0.047425896,-0.234497412,-0.078670724,-0.075084945,-0.290316319
Structural Steel Cone,0.31135207,0.309877936,0.640050908,0.249083133,0.245451869,0.364927388,0.177511642,0.181568577,-0.212430689,-0.046181741,-0.045398858,-0.155965434
Structural Steel Cone,0.196500101,0.193235865,0.59636641,0.176970763,0.174315371,0.355146675,0.275121577,0.276361346,-0.131947921,-0.04742367,-0.047059548,-0.02912408
Structural Steel Cone,0.037431309,0.031255614,0.525421004,0.062833905,0.06002542,0.326592344,0.26520742,0.262945909,0.005152512,-0.052923402,-0.054598608,0.056992266
Structural Steel Cone,-0.175227414,-0.182632981,0.421678511,-0.096466709,-0.102113558,0.275036633,0.119006032,0.1125515,0.157196991,-0.034854232,-0.033134968,0.089167085
Structural Steel Cone,-0.441387966,-0.450454538,0.273587778,-0.301661037,-0.308914831,0.186712281,-0.113271548,-0.119628913,0.252062003,0.029343503,0.030769903,0.076386648
Structural Steel Cone,-0.752469195,-0.763943014,0.07843614,-0.543134105,-0.551658726,0.053480229,-0.290866145,-0.29305509,0.224735291,0.114416815,0.115014261,0.054532297
Structural Steel Cone,-1.094471393,-1.10673404,-0.17549369,-0.807832976,-0.816360627,-0.131250935,-0.237044839,-0.228074012,0.061412748,0.157959275,0.156228988,0.059198499
Structural Steel Cone,-1.445045646,-1.457029361,-0.484157841,-1.072071071,-1.080247072,-0.364690761,0.175345656,0.19675532,-0.152207981,0.090422654,0.082470745,0.103120611
Structural Steel Cone,-1.774032049,-1.785009508,-0.840165162,-1.307167226,-1.315698844,-0.628754223,0.92825407,0.960215611,-0.248163477,-0.113592816,-0.123837537,0.148828345
Structural Steel Cone,-2.034417224,-2.043897132,-1.220796482,-1.503781284,-1.510359893,-0.915037023,1.829471915,1.865540839,-0.033468985,-0.402765333,-0.416051672,0.12900836
Structural Steel Cone,-2.214214177,-2.220989433,-1.605747736,-1.626962151,-1.631762783,-1.192626346,2.581649068,2.611387931,0.603068251,-0.665552609,-0.676463976,-0.029416856
Structural Steel Cone,-2.270374589,-2.274209972,-1.943433828,-1.680089237,-1.682569658,-1.447712567,2.901294746,2.917387035,1.587619775,-0.784209712,-0.789624561,-0.331768394
Structural Steel Cone,-2.218013471,-2.217485914,-2.218216854,-1.641640369,-1.643251855,-1.640943538,2.668344614,2.667194582,2.668687454,-0.702430975,-0.700727053,-0.702681864
Structural Steel Cone,-2.056137548,-2.052751662,-2.394318358,-1.521067185,-1.519340301,-1.760014737,1.974487689,1.961198695,3.486595929,-0.460024452,-0.454671392,-0.998781426
Structural Steel Cone,-1.799768636,-1.793527315,-2.446895873,-1.332335214,-1.327991206,-1.79319895,1.082596359,1.065070725,3.743328608,-0.168544035,-0.162916514,-1.094313609
Structural Steel Cone,-1.475556932,-1.467738333,-2.36574904,-1.0973032,-1.091717643,-1.739492486,0.295949636,0.284569138,3.339430747,0.055735255,0.058134921,-0.943769642
Structural Steel Cone,-1.121526754,-1.112729143,-2.163543915,-0.834887304,-0.828624228,-1.602082096,-0.169190262,-0.174404338,2.429908139,0.151689185,0.15232229,-0.618038294
Structural Steel Cone,-0.774247595,-0.765717177,-1.876877338,-0.568573204,-0.563004571,-1.388759761,-0.275191659,-0.273880024,1.339997496,0.128283153,0.129925894,-0.250495967
Structural Steel Cone,-0.451479848,-0.441677361,-1.510996471,-0.322239663,-0.314859614,-1.132792561,-0.130082083,-0.123815625,0.418590044,0.060888345,0.060116593,0.021642886
Structural Steel Cone,-0.17644069,-0.168481184,-1.127845047,-0.111055998,-0.106928148,-0.852478941,0.095655292,0.099865829,-0.119530253,0.001918098,0.002987343,0.143703016
Structural Steel Cone,0.042436039,0.051707729,-0.750871359,0.055524037,0.061740163,-0.570355409,0.248543285,0.251252702,-0.247768651,-0.017500659,-0.014964608,0.144314891
Structural Steel Cone,0.211057744,0.219147906,-0.406387602,0.176650241,0.179362975,-0.308319151,0.270198104,0.269354308,-0.106350771,-0.012240536,-0.00810272,0.091214321
Structural Steel Cone,0.33018951,0.337167198,-0.112868616,0.257789513,0.259561101,-0.085691523,0.178934008,0.175753759,0.107786156,-0.011327001,-0.00919699,0.058710837
Structural Steel Cone,0.421220303,0.427541111,0.12829103,0.288567633,0.289925778,0.087037554,0.043912226,0.04082252,0.24320222,-0.044053938,-0.042810454,0.05893563
Structural Steel Cone,0.477744285,0.483929082,0.309831497,0.310177328,0.308533206,0.213319164,-0.070366702,-0.073089558,0.23729101,-0.116172101,-0.117551996,0.081800063
Structural Steel Cone,0.510398502,0.515360355,0.444477009,0.307738404,0.307779664,0.294747365,-0.128312896,-0.130362507,0.124391952,-0.214712509,-0.215595732,0.08526479
Structural Steel Cone,0.531858432,0.537196723,0.539128654,0.31055322,0.312698251,0.342511684,-0.124696788,-0.12693544,-0.031373031,-0.319399617,-0.318715435,0.038971721
Structural Steel Cone,0.544722743,0.546674266,0.60810909,0.29883901,0.298211513,0.353845111,-0.088498347,-0.089355592,-0.156899664,-0.400678151,-0.401771711,-0.056210566
Structural Steel Cone,0.535936964,0.540206884,0.650427733,0.298703182,0.299970425,0.358592005,-0.039561025,-0.038198244,-0.221960596,-0.44760298,-0.450249269,-0.188361756
Structural Steel Cone,0.511968448,0.512768876,0.670256475,0.310645188,0.312206762,0.364360388,-0.002966458,-0.007864405,-0.232568746,-0.457141201,-0.45707068,-0.320413401
Structural Steel Cone,0.469331167,0.471301981,0.671145498,0.324148028,0.321127344,0.369944214,0.01685939,0.013394002,-0.203132955,-0.431549101,-0.431777493,-0.440241297
Structural Steel Cone,0.409977503,0.410449254,0.649480126,0.330099618,0.32940497,0.37831172,0.012412355,0.009276952,-0.164557964,-0.375865429,-0.377549426,-0.517287493
Structural Steel Cone,0.352641457,0.351825736,0.625080465,0.326289236,0.326552264,0.380610541,-0.017552477,-0.020528011,-0.145177464,-0.305633543,-0.30794565,-0.548264813
Structural Steel Cone,0.27412838,0.274629579,0.570392282,0.323426158,0.31960978,0.394448558,-0.052956932,-0.058268867,-0.136004194,-0.234982931,-0.235271888,-0.542067236
Structural Steel Cone,0.189384535,0.18813762,0.493317237,0.304597152,0.302681854,0.404965396,-0.092084256,-0.097821451,-0.147176048,-0.167992268,-0.168352959,-0.497888865
Structural Steel Cone,0.103557915,0.103583951,0.40026705,0.271253926,0.271241584,0.407420536,-0.116769391,-0.121044673,-0.157048592,-0.11548677,-0.115080469,-0.436888039
Structural Steel Cone,0.035913763,0.03305816,0.309196892,0.224296242,0.223449633,0.386548004,-0.131489915,-0.133665038,-0.181793292,-0.068310075,-0.069979136,-0.361893991
Structural Steel Cone,-0.038925833,-0.042136008,0.187775879,0.173765637,0.173026089,0.378608875,-0.124414057,-0.125615625,-0.186976937,-0.029719966,-0.029965204,-0.297249949
Structural Steel Cone,-0.076057787,-0.077293242,0.10649254,0.11122152,0.10938381,0.321094854,-0.115161946,-0.114569529,-0.201948717,0.024241411,0.023412892,-0.222999125
Structural Steel Cone,-0.104446243,-0.105565314,0.019498103,0.049742247,0.047472083,0.265761062,-0.104658011,-0.105830356,-0.190042813,0.080743683,0.080890483,-0.160941521
Structural Steel Cone,-0.116062621,-0.11667604,-0.055916715,-0.01180657,-0.013719399,0.200609016,-0.11194025,-0.113353437,-0.159832867,0.138953726,0.13944165,-0.096494988
Structural Steel Cone,-0.110467543,-0.110851159,-0.118426597,-0.0709768,-0.073268877,0.127246108,-0.138259229,-0.139882992,-0.122034717,0.181876416,0.181741533,-0.025813593
Structural Steel Cone,-0.089817096,-0.089097948,-0.147919637,-0.113668778,-0.125030656,0.053845439,-0.17580183,-0.181815229,-0.099447159,0.198662779,0.198842271,0.054991759
Structural Steel Cone,-0.090598413,-0.090316018,-0.146554982,-0.108297251,-0.128618941,0.054764395,-0.172154878,-0.182831472,-0.098636027,0.198380376,0.199389889,0.055827625
Structural Steel Cone,-0.089206771,-0.087658775,-0.14971724,-0.106689153,-0.13555837,0.048637191,-0.169902784,-0.185444598,-0.09860721,0.196633611,0.198109357,0.056937271
Structural Steel Cone,-0.088262113,-0.086359856,-0.14955519,-0.103291669,-0.140840734,0.044528419,-0.168434169,-0.188354774,-0.099445937,0.193331044,0.196849297,0.058544509
Structural Steel Cone,-0.089967338,-0.086998905,-0.148864155,-0.097933604,-0.145303549,0.043166954,-0.164854372,-0.189202948,-0.100026041,0.193223042,0.198238802,0.061854884
Structural Steel Cone,-0.091564171,-0.089186438,-0.146258405,-0.091985081,-0.14794992,0.042511265,-0.159659889,-0.18844777,-0.100353212,0.194889565,0.200675181,0.067242805
Structural Steel Cone,-0.092415751,-0.089196529,-0.144581367,-0.086811865,-0.152110255,0.039102198,-0.155806787,-0.189281961,-0.101096432,0.19212626,0.199319955,0.069980379
